MP	Filename	All_tokens	Word_tokens
HaroldWalker	19910221a495_0.txt	97	80
HaroldWalker	19910221a495_2.txt	13	11
HaroldWalker	19910221a497_0.txt	4	3
HaroldWalker	19910221a498_2.txt	36	31
HaroldWalker	19910221a498_6.txt	31	27
HaroldWalker	19910221a506_2.txt	28	24
HaroldWalker	19910221a507_12.txt	32	29
HaroldWalker	19910227a1019_3.txt	13	10
HaroldWalker	19910227a997_1.txt	18	16
HaroldWalker	19910228a1163_1.txt	23	19
HaroldWalker	19910306a335_1.txt	102	93
HaroldWalker	19910306a335_4.txt	215	194
HaroldWalker	19910306a336_1.txt	39	35
HaroldWalker	19910308a638_4.txt	10	8
HaroldWalker	19910311a713_3.txt	6	5
HaroldWalker	19910311a714_0.txt	43	39
HaroldWalker	19910311a724_1.txt	42	38
HaroldWalker	19910311a733_2.txt	71	61
HaroldWalker	19910313a1066_1.txt	22	18
HaroldWalker	19910314a1232_1.txt	44	38
HaroldWalker	19910314a1244_2.txt	2	2
HaroldWalker	19910319a190_1.txt	28	24
HaroldWalker	19910321a431_2.txt	18	16
HaroldWalker	19910326a817_1.txt	54	45
HaroldWalker	19910326a817_3.txt	75	68
HaroldWalker	19910326a818_2.txt	48	42
HaroldWalker	19910326a820_0.txt	33	29
HaroldWalker	19910326a897_0.txt	28	24
HaroldWalker	19910326a904_0.txt	22	19
HaroldWalker	19910326a927_0.txt	148	91
HaroldWalker	19910326a934_1.txt	32	25
HaroldWalker	19910326a934_6.txt	32	24
HaroldWalker	19910327a982_4.txt	2	1
HaroldWalker	19910327a983_10.txt	51	44
HaroldWalker	19910327a983_6.txt	34	29
HaroldWalker	19910327a983_8.txt	2	1
HaroldWalker	19910327a990_1.txt	53	48
HaroldWalker	19910327a991_1.txt	19	16
HaroldWalker	19910328a1119_1.txt	24	19
HaroldWalker	19910328a1121_1.txt	18	16
HaroldWalker	19910328a1125_1.txt	38	32
HaroldWalker	19910415a126_1.txt	78	70
HaroldWalker	19910415a132_1.txt	18	14
HaroldWalker	19910415a135_1.txt	13	12
HaroldWalker	19910415a135_3.txt	3	2
HaroldWalker	19910415a68_5.txt	69	59
HaroldWalker	19910415a77_3.txt	14	12
HaroldWalker	19910416a282_3.txt	12	10
HaroldWalker	19910416a282_5.txt	7	6
HaroldWalker	19910416a288_10.txt	35	30
HaroldWalker	19910416a288_12.txt	8	7
HaroldWalker	19910416a288_4.txt	23	18
HaroldWalker	19910416a288_6.txt	35	32
HaroldWalker	19910416a288_8.txt	7	6
HaroldWalker	19910416a289_4.txt	20	17
HaroldWalker	19910416a289_7.txt	45	40
HaroldWalker	19910416a290_1.txt	11	9
HaroldWalker	19910416a290_3.txt	36	31
HaroldWalker	19910416a298_1.txt	7	5
HaroldWalker	19910416a303_3.txt	33	29
HaroldWalker	19910416a305_1.txt	71	59
HaroldWalker	19910416a305_3.txt	11	9
HaroldWalker	19910416a305_5.txt	2	1
HaroldWalker	19910416a306_0.txt	17	15
HaroldWalker	19910416a375_0.txt	19	17
HaroldWalker	19910417a450_3.txt	47	45
HaroldWalker	19910417a501_0.txt	12	9
HaroldWalker	19910418a625_0.txt	19	18
HaroldWalker	19910419a676_8.txt	41	33
HaroldWalker	19910419a693_5.txt	16	14
HaroldWalker	19910419a695_0.txt	32	27
HaroldWalker	19910419a703_0.txt	10	9
HaroldWalker	19910419a704_17.txt	16	14
HaroldWalker	19910419a712_0.txt	31	27
HaroldWalker	19910419a714_0.txt	37	32
HaroldWalker	19910419a714_2.txt	25	21
HaroldWalker	19910425a1264_3.txt	19	16
HaroldWalker	19910425a1284_11.txt	18	15
HaroldWalker	19910425a1284_13.txt	20	16
HaroldWalker	19910425a1284_2.txt	6	5
HaroldWalker	19910425a1284_4.txt	3	2
HaroldWalker	19910425a1284_7.txt	11	9
HaroldWalker	19910425a1284_9.txt	18	16
HaroldWalker	19910425a1287_4.txt	19	16
HaroldWalker	19910425a1287_6.txt	2	1
HaroldWalker	19910425a1287_9.txt	30	26
HaroldWalker	19910425a1288_1.txt	53	47
HaroldWalker	19910425a1288_3.txt	7	5
HaroldWalker	19910425a1290_12.txt	23	20
HaroldWalker	19910425a1290_21.txt	57	42
HaroldWalker	19910425a1294_0.txt	82	68
HaroldWalker	19910425a1294_2.txt	22	18
HaroldWalker	19910502a485_2.txt	4	2
HaroldWalker	19910502a502_1.txt	930	848
HaroldWalker	19910502a504_1.txt	1382	1272
HaroldWalker	19910513a120_4.txt	12	8
HaroldWalker	19910513a121_0.txt	6	5
HaroldWalker	19910513a121_2.txt	2	1
HaroldWalker	19910513a127_1.txt	16	14
HaroldWalker	19910513a127_10.txt	16	14
HaroldWalker	19910513a63_0.txt	95	81
HaroldWalker	19910513a63_2.txt	24	21
HaroldWalker	19910513a63_6.txt	141	128
HaroldWalker	19910513a70_3.txt	31	29
HaroldWalker	19910513a70_6.txt	60	54
HaroldWalker	19910513a71_1.txt	46	43
HaroldWalker	19910513a75_1.txt	115	99
HaroldWalker	19910513a75_3.txt	54	50
HaroldWalker	19910514a188_4.txt	22	17
HaroldWalker	19910516a494_1.txt	13	12
HaroldWalker	19910516a502_1.txt	20	17
HaroldWalker	19910516a504_6.txt	165	133
HaroldWalker	19910516a505_1.txt	53	44
HaroldWalker	19910516a512_7.txt	33	24
HaroldWalker	19910517a589_1.txt	9	7
HaroldWalker	19910517a589_11.txt	23	20
HaroldWalker	19910517a589_13.txt	15	12
HaroldWalker	19910517a589_3.txt	12	10
HaroldWalker	19910517a589_5.txt	12	11
HaroldWalker	19910517a589_7.txt	14	12
HaroldWalker	19910517a589_9.txt	17	14
HaroldWalker	19910517a590_0.txt	18	15
HaroldWalker	19910517a590_3.txt	18	16
HaroldWalker	19910517a590_5.txt	39	36
HaroldWalker	19910517a590_7.txt	44	38
HaroldWalker	19910517a595_0.txt	28	24
HaroldWalker	19910517a611_18.txt	3	2
HaroldWalker	19910517a611_22.txt	12	9
HaroldWalker	19910517a611_25.txt	12	9
HaroldWalker	19910517a611_28.txt	3	2
HaroldWalker	19910517a611_31.txt	3	2
HaroldWalker	19910517a611_4.txt	11	9
HaroldWalker	19910517a612_14.txt	4	3
HaroldWalker	19910517a612_16.txt	24	22
HaroldWalker	19910517a612_2.txt	3	2
HaroldWalker	19910517a615_1.txt	30	24
HaroldWalker	19910517a615_4.txt	27	23
HaroldWalker	19910522a970_1.txt	17	14
HaroldWalker	19910522a972_5.txt	12	10
HaroldWalker	19910522a984_0.txt	23	20
HaroldWalker	19910522a984_10.txt	75	61
HaroldWalker	19910522a989_1.txt	28	21
HaroldWalker	19910522a993_0.txt	55	43
HaroldWalker	19910522a994_5.txt	17	14
HaroldWalker	19910522a997_9.txt	48	40
HaroldWalker	19910605a339_1.txt	21	19
HaroldWalker	19910605a341_5.txt	2	1
HaroldWalker	19910605a341_7.txt	31	27
HaroldWalker	19910605a342_3.txt	35	29
HaroldWalker	19910606a484_0.txt	20	16
HaroldWalker	19910606a484_4.txt	38	32
HaroldWalker	19910607a522_3.txt	19	16
HaroldWalker	19910607a524_8.txt	41	34
HaroldWalker	19910607a529_1.txt	37	33
HaroldWalker	19910610a746_5.txt	76	54
HaroldWalker	19910610a747_0.txt	16	13
HaroldWalker	19910610a756_2.txt	124	95
HaroldWalker	19910613a1078_5.txt	37	33
HaroldWalker	19910613a1088_5.txt	26	23
HaroldWalker	19910614a1161_2.txt	43	37
HaroldWalker	19910614a1174_0.txt	29	26
HaroldWalker	19910614a1174_2.txt	33	29
HaroldWalker	19910614a1182_1.txt	21	15
HaroldWalker	19910614a1184_1.txt	20	17
HaroldWalker	19910614a1188_0.txt	18	15
HaroldWalker	19910614a1188_2.txt	17	14
HaroldWalker	19910614a1190_0.txt	47	41
HaroldWalker	19910614a1190_2.txt	23	20
HaroldWalker	19910617a105_0.txt	38	33
HaroldWalker	19910617a105_2.txt	33	29
HaroldWalker	19910618a222_0.txt	37	31
HaroldWalker	19910618a223_2.txt	13	11
HaroldWalker	19910618a226_6.txt	12	9
HaroldWalker	19910618a227_1.txt	27	21
HaroldWalker	19910618a227_4.txt	18	16
HaroldWalker	19910618a228_3.txt	31	24
HaroldWalker	19910618a228_8.txt	9	7
HaroldWalker	19910618a229_0.txt	28	24
HaroldWalker	19910618a231_2.txt	60	52
HaroldWalker	19910618a231_4.txt	87	73
HaroldWalker	19910618a235_1.txt	18	15
HaroldWalker	19910618a237_0.txt	16	13
HaroldWalker	19910618a238_1.txt	28	22
HaroldWalker	19910618a239_1.txt	21	18
HaroldWalker	19910618a239_4.txt	46	38
HaroldWalker	19910618a239_6.txt	5	3
HaroldWalker	19910618a246_4.txt	27	24
HaroldWalker	19910625a913_9.txt	22	16
HaroldWalker	19910625a914_1.txt	56	33
HaroldWalker	19910625a915_4.txt	141	116
HaroldWalker	19910625a945_6.txt	14	12
HaroldWalker	19910627a1188_0.txt	2	1
HaroldWalker	19910702a234_3.txt	10	8
HaroldWalker	19910702a294_3.txt	48	40
HaroldWalker	19910703a352_1.txt	28	26
HaroldWalker	19910705a594_2.txt	35	27
HaroldWalker	19910705a594_8.txt	17	14
HaroldWalker	19910705a598_1.txt	13	11
HaroldWalker	19910705a599_2.txt	26	23
HaroldWalker	19910705a600_0.txt	45	40
HaroldWalker	19910705a601_0.txt	12	9
HaroldWalker	19910705a601_2.txt	15	13
HaroldWalker	19910705a605_0.txt	78	72
HaroldWalker	19910705a608_0.txt	34	29
HaroldWalker	19910705a612_5.txt	98	72
HaroldWalker	19910705a613_0.txt	31	26
HaroldWalker	19910705a613_2.txt	2	1
HaroldWalker	19910705a614_1.txt	7	5
HaroldWalker	19910705a616_11.txt	8	6
HaroldWalker	19910705a616_20.txt	3	2
HaroldWalker	19910705a616_27.txt	3	2
HaroldWalker	19910705a616_3.txt	3	2
HaroldWalker	19910705a616_31.txt	8	6
HaroldWalker	19910705a616_37.txt	8	6
HaroldWalker	19910705a616_6.txt	3	2
HaroldWalker	19910705a617_13.txt	9	7
HaroldWalker	19910705a617_2.txt	3	2
HaroldWalker	19910705a617_24.txt	3	2
HaroldWalker	19910705a617_27.txt	3	2
HaroldWalker	19910705a617_30.txt	3	2
HaroldWalker	19910705a617_34.txt	8	6
HaroldWalker	19910705a617_9.txt	3	2
HaroldWalker	19910705a618_12.txt	8	6
HaroldWalker	19910705a618_14.txt	7	5
HaroldWalker	19910705a618_18.txt	3	2
HaroldWalker	19910705a618_2.txt	3	2
HaroldWalker	19910705a618_21.txt	3	2
HaroldWalker	19910705a618_24.txt	3	2
HaroldWalker	19910705a618_27.txt	3	2
HaroldWalker	19910705a618_6.txt	8	6
HaroldWalker	19910705a619_13.txt	3	2
HaroldWalker	19910705a619_2.txt	3	2
HaroldWalker	19910705a619_33.txt	3	2
HaroldWalker	19910705a619_37.txt	8	6
HaroldWalker	19910705a620_12.txt	8	6
HaroldWalker	19910705a620_18.txt	43	40
HaroldWalker	19910705a620_2.txt	8	6
HaroldWalker	19910705a620_30.txt	8	6
HaroldWalker	19910705a621_19.txt	3	2
HaroldWalker	19910705a621_2.txt	3	2
HaroldWalker	19910705a621_6.txt	17	15
HaroldWalker	19910709a837_0.txt	24	21
HaroldWalker	19910709a837_2.txt	19	16
HaroldWalker	19910710a1026_2.txt	33	30
HaroldWalker	19910710a1029_0.txt	18	15
HaroldWalker	19910711a1203_6.txt	20	17
HaroldWalker	19910712a1224_10.txt	25	20
HaroldWalker	19910712a1224_12.txt	29	22
HaroldWalker	19910712a1224_14.txt	57	49
HaroldWalker	19910712a1224_8.txt	8	6
HaroldWalker	19910712a1225_0.txt	22	18
HaroldWalker	19910712a1231_1.txt	27	24
HaroldWalker	19910712a1232_5.txt	16	13
HaroldWalker	19910712a1233_5.txt	51	44
HaroldWalker	19910715a127_7.txt	132	114
HaroldWalker	19910715a149_5.txt	66	46
HaroldWalker	19910715a155_7.txt	381	320
HaroldWalker	19910718a550_0.txt	11	9
HaroldWalker	19910718a550_17.txt	16	14
HaroldWalker	19910718a552_9.txt	14	12
HaroldWalker	19910718a554_4.txt	12	11
HaroldWalker	19910724a1184_11.txt	36	33
HaroldWalker	19910724a1184_3.txt	2	1
HaroldWalker	19910724a1184_5.txt	30	26
HaroldWalker	19910724a1184_7.txt	36	30
HaroldWalker	19910724a1184_9.txt	16	14
HaroldWalker	19910724a1185_3.txt	40	39
HaroldWalker	19910725a1327_1.txt	26	22
HaroldWalker	19910725a1327_3.txt	24	19
HaroldWalker	19910725a1327_5.txt	12	11
HaroldWalker	19910725a1327_7.txt	20	17
HaroldWalker	19910725a1328_1.txt	109	88
HaroldWalker	19910725a1328_3.txt	170	148
HaroldWalker	19911016a352_6.txt	12	10
HaroldWalker	19911108a737_0.txt	76	69
HaroldWalker	19911113a1200_9.txt	20	16
HaroldWalker	19911113a1204_1.txt	33	26
HaroldWalker	19911115a1354_1.txt	21	19
HaroldWalker	19911115a1361_1.txt	21	20
HaroldWalker	19911115a1362_1.txt	20	18
HaroldWalker	19911115a1362_3.txt	26	23
HaroldWalker	19911115a1362_4.txt	10	9
HaroldWalker	19911115a1362_6.txt	18	16
HaroldWalker	19911122a554_4.txt	10	8
HaroldWalker	19911122a555_3.txt	2	1
HaroldWalker	19911122a556_1.txt	25	20
HaroldWalker	19911122a556_3.txt	13	11
HaroldWalker	19911122a560_2.txt	33	29
HaroldWalker	19911122a560_4.txt	33	31
HaroldWalker	19911122a568_0.txt	42	36
HaroldWalker	19911122a570_2.txt	17	14
HaroldWalker	19911122a574_1.txt	9	7
HaroldWalker	19911122a574_4.txt	30	23
HaroldWalker	19911128a1096_5.txt	56	48
HaroldWalker	19911128a1098_1.txt	7	5
HaroldWalker	19911128a1151_0.txt	29	25
HaroldWalker	19911129a1178_1.txt	4	2
HaroldWalker	19911129a1178_3.txt	8	6
HaroldWalker	19911129a1196_2.txt	26	21
HaroldWalker	19911220a608_1.txt	16	14
HaroldWalker	19911220a611_0.txt	2	1
HaroldWalker	19920114a832_11.txt	2	1
HaroldWalker	19920114a834_7.txt	7	6
HaroldWalker	19920114a834_9.txt	30	24
HaroldWalker	19920120a139_1.txt	34	30
HaroldWalker	19920120a141_7.txt	31	22
HaroldWalker	19920120a142_2.txt	79	54
HaroldWalker	19920120a145_6.txt	34	28
HaroldWalker	19920120a146_3.txt	80	62
HaroldWalker	19920120a76_5.txt	14	11
HaroldWalker	19920121a199_3.txt	39	34
HaroldWalker	19920121a223_0.txt	125	108
HaroldWalker	19920122a389_3.txt	33	30
HaroldWalker	19920122a390_0.txt	26	22
HaroldWalker	19920122a392_0.txt	44	40
HaroldWalker	19920122a392_5.txt	66	58
HaroldWalker	19920123a517_3.txt	9	7
HaroldWalker	19920123a529_1.txt	7	5
HaroldWalker	19920128a891_0.txt	19	16
HaroldWalker	19920128a891_5.txt	31	26
HaroldWalker	19920128a893_5.txt	52	41
HaroldWalker	19920128a897_1.txt	15	13
HaroldWalker	19920128a902_3.txt	15	13
HaroldWalker	19920128a903_1.txt	23	19
HaroldWalker	19920129a1002_3.txt	21	18
HaroldWalker	19920129a1002_5.txt	26	21
HaroldWalker	19920129a1009_7.txt	91	80
HaroldWalker	19920129a1019_0.txt	38	34
HaroldWalker	19920129a1019_2.txt	93	85
HaroldWalker	19920129a1021_2.txt	85	76
HaroldWalker	19920129a1022_3.txt	18	16
HaroldWalker	19920129a1022_8.txt	28	24
HaroldWalker	19920129a1029_11.txt	17	14
HaroldWalker	19920129a1029_8.txt	316	258
HaroldWalker	19920130a1124_3.txt	50	43
HaroldWalker	19920130a1124_5.txt	29	26
HaroldWalker	19920130a1124_9.txt	20	17
HaroldWalker	19920130a1125_0.txt	27	23
HaroldWalker	19920130a1134_1.txt	45	37
HaroldWalker	19920203a63_0.txt	33	29
HaroldWalker	19920203a78_0.txt	22	19
HaroldWalker	19920203a87_0.txt	26	23
HaroldWalker	19920204a161_5.txt	15	13
HaroldWalker	19920204a170_0.txt	26	20
HaroldWalker	19920206a511_0.txt	19	18
HaroldWalker	19920207a628_20.txt	9	7
HaroldWalker	19920207a628_24.txt	9	7
HaroldWalker	19920207a628_30.txt	5	4
HaroldWalker	19920207a628_35.txt	9	7
HaroldWalker	19920207a629_5.txt	9	7
HaroldWalker	19920217a104_0.txt	27	23
HaroldWalker	19920217a104_4.txt	43	40
HaroldWalker	19920217a105_2.txt	11	9
HaroldWalker	19920217a105_4.txt	31	26
HaroldWalker	19920217a88_1.txt	24	19
HaroldWalker	19920217a93_3.txt	23	21
HaroldWalker	19920217a96_0.txt	4	2
HaroldWalker	19920217a96_2.txt	17	14
HaroldWalker	19920218a199_6.txt	7	5
HaroldWalker	19920218a201_2.txt	10	8
HaroldWalker	19920219a350_8.txt	51	44
HaroldWalker	19920219a352_5.txt	14	11
HaroldWalker	19920219a356_0.txt	24	22
HaroldWalker	19920219a358_3.txt	80	65
HaroldWalker	19920219a359_1.txt	164	140
HaroldWalker	19920219a360_0.txt	25	22
HaroldWalker	19920219a362_2.txt	26	21
HaroldWalker	19920226a1071_1.txt	27	24
HaroldWalker	19920226a1074_0.txt	12	10
HaroldWalker	19920226a1074_2.txt	11	8
HaroldWalker	19920226a1077_1.txt	72	62
HaroldWalker	19920227a1145_3.txt	28	25
HaroldWalker	19920227a1146_7.txt	17	15
HaroldWalker	19920228a1274_2.txt	2	1
HaroldWalker	19920228a1274_4.txt	20	12
HaroldWalker	19920228a1298_0.txt	23	20
HaroldWalker	19920228a1298_2.txt	23	19
HaroldWalker	19920228a1304_0.txt	15	12
HaroldWalker	19920228a1305_1.txt	27	20
HaroldWalker	19920302a130_3.txt	30	26
HaroldWalker	19920302a130_5.txt	2	1
HaroldWalker	19920302a138_1.txt	59	44
HaroldWalker	19920302a141_4.txt	36	29
HaroldWalker	19920302a142_1.txt	23	21
HaroldWalker	19920302a39_1.txt	10	9
HaroldWalker	19920302a42_0.txt	11	10
HaroldWalker	19920302a48_1.txt	17	14
HaroldWalker	19920304a339_1.txt	90	83
HaroldWalker	19920304a359_5.txt	20	17
HaroldWalker	19920305a495_2.txt	16	14
HaroldWalker	19920309a706_0.txt	25	21
HaroldWalker	19920309a711_0.txt	25	21
HaroldWalker	19920309a714_4.txt	31	26
HaroldWalker	19920309a716_10.txt	20	18
HaroldWalker	19920310a745_2.txt	51	45
HaroldWalker	19920310a761_10.txt	65	59
HaroldWalker	19920310a765_3.txt	25	20
HaroldWalker	19920310a765_9.txt	35	32
HaroldWalker	19920311a903_0.txt	94	85
HaroldWalker	19920311a908_1.txt	40	34
HaroldWalker	19920311a921_0.txt	24	21
HaroldWalker	19920312a987_2.txt	29	25
HaroldWalker	19920312a987_8.txt	11	9
HaroldWalker	19920312a991_4.txt	28	26
HaroldWalker	19921019a212_4.txt	81	72
HarryCohen	19900110a928_8.txt	50	46
HarryCohen	19900116a168_4.txt	64	54
HarryCohen	19900118a399_3.txt	24	22
HarryCohen	19900118a483_2.txt	802	721
HarryCohen	19900119a556_0.txt	135	124
HarryCohen	19900119a564_1.txt	152	141
HarryCohen	19900119a592_0.txt	925	827
HarryCohen	19900123a846_2.txt	2	2
HarryCohen	19900124a894_7.txt	105	98
HarryCohen	19900126a1199_4.txt	61	57
HarryCohen	19900130a181_2.txt	113	100
HarryCohen	19900201a462_1.txt	86	75
HarryCohen	19900205a652_0.txt	57	48
HarryCohen	19900205a666_0.txt	103	91
HarryCohen	19900205a669_8.txt	114	103
HarryCohen	19900205a674_0.txt	55	49
HarryCohen	19900205a710_0.txt	363	323
HarryCohen	19900205a710_2.txt	13	10
HarryCohen	19900205a710_4.txt	604	554
HarryCohen	19900205a711_1.txt	59	53
HarryCohen	19900205a712_1.txt	968	877
HarryCohen	19900206a743_11.txt	105	97
HarryCohen	19900206a743_9.txt	35	34
HarryCohen	19900206a758_4.txt	40	39
HarryCohen	19900208a1023_1.txt	154	140
HarryCohen	19900219a731_0.txt	936	832
HarryCohen	19900219a732_1.txt	287	264
HarryCohen	19900219a733_1.txt	469	430
HarryCohen	19900219a734_1.txt	10	10
HarryCohen	19900219a734_10.txt	13	10
HarryCohen	19900219a734_3.txt	110	100
HarryCohen	19900219a734_6.txt	66	57
HarryCohen	19900219a734_8.txt	30	24
HarryCohen	19900219a735_0.txt	106	96
HarryCohen	19900219a735_2.txt	289	258
HarryCohen	19900219a737_0.txt	151	126
HarryCohen	19900219a740_0.txt	135	124
HarryCohen	19900221a945_1.txt	1053	930
HarryCohen	19900228a331_0.txt	1267	1162
HarryCohen	19900228a333_1.txt	1083	973
HarryCohen	19900302a562_2.txt	141	127
HarryCohen	19900306a725_6.txt	17	16
HarryCohen	19900306a725_8.txt	71	67
HarryCohen	19900308a1021_2.txt	67	61
HarryCohen	19900313a151_4.txt	17	16
HarryCohen	19900313a151_6.txt	119	111
HarryCohen	19900315a664_1.txt	17	16
HarryCohen	19900315a664_3.txt	102	96
HarryCohen	19900315a679_4.txt	58	54
HarryCohen	19900320a1078_0.txt	135	123
HarryCohen	19900320a1080_0.txt	59	53
HarryCohen	19900320a1081_4.txt	61	55
HarryCohen	19900329a691_5.txt	20	18
HarryCohen	19900329a691_7.txt	80	73
HarryCohen	19900511a568_28.txt	4	2
HarryCohen	19900511a571_2.txt	231	213
HarryCohen	19900511a571_4.txt	1732	1543
HarryCohen	19900511a575_0.txt	44	41
HarryCohen	19900515a730_7.txt	54	50
HarryCohen	19900521a87_2.txt	3	3
HarryCohen	19900521a90_0.txt	37	32
HarryCohen	19900521a90_3.txt	55	51
HarryCohen	19900611a9_6.txt	49	44
HarryCohen	19900612a146_0.txt	60	56
HarryCohen	19900618a711_0.txt	40	38
HarryCohen	19900618a711_2.txt	16	15
HarryCohen	19900618a772_0.txt	3	3
HarryCohen	19900618a774_5.txt	183	173
HarryCohen	19900705a1133_1.txt	87	83
HarryCohen	19900710a181_1.txt	1557	1422
HarryCohen	19900713a607_4.txt	9	7
HarryCohen	19900713a608_1.txt	70	64
HarryCohen	19900713a652_0.txt	1279	1169
HarryCohen	19900717a935_0.txt	13	12
HarryCohen	19900717a935_2.txt	5	3
HarryCohen	19900717a935_4.txt	764	699
HarryCohen	19900723a36_6.txt	85	77
HarryCohen	19900724a374_1.txt	73	69
HarryCohen	19900725a475_3.txt	73	70
HarryCohen	19901016a1046_5.txt	71	65
HarryCohen	19901022a6_7.txt	96	88
HarryCohen	19901025a494_12.txt	66	60
HarryCohen	19901025a494_7.txt	26	25
HarryCohen	19901031a1002_3.txt	75	70
HarryCohen	19901108a143_0.txt	74	68
HarryCohen	19901112a324_4.txt	21	20
HarryCohen	19901112a324_6.txt	165	153
HarryCohen	19901205a297_0.txt	30	29
HarryCohen	19901205a297_2.txt	9	8
HarryCohen	19901205a297_5.txt	41	37
HarryCohen	19901211a829_2.txt	12	11
HarryCohen	19901211a829_4.txt	37	26
HarryCohen	19901214a1291_0.txt	225	199
HarryCohen	19901214a1292_1.txt	813	734
HarryCohen	19901219a339_0.txt	72	65
HarryCohen	19901219a343_0.txt	844	767
HarryCohen	19901219a345_0.txt	68	63
HarryCohen	19910115a716_4.txt	31	30
HarryCohen	19910115a716_8.txt	115	110
HarryCohen	19910116a874_0.txt	2	2
HarryCohen	19910116a874_10.txt	8	7
HarryCohen	19910116a874_2.txt	5	4
HarryCohen	19910116a874_4.txt	5	4
HarryCohen	19910116a874_8.txt	5	4
HarryCohen	19910118a1120_5.txt	64	61
HarryCohen	19910121a16_3.txt	32	28
HarryCohen	19910121a16_5.txt	93	87
HarryCohen	19910121a19_9.txt	26	25
HarryCohen	19910121a20_0.txt	77	70
HarryCohen	19910122a154_5.txt	26	25
HarryCohen	19910122a154_8.txt	107	98
HarryCohen	19910122a268_0.txt	2	2
HarryCohen	19910122a268_2.txt	9	7
HarryCohen	19910122a268_4.txt	86	74
HarryCohen	19910128a665_5.txt	83	74
HarryCohen	19910129a860_0.txt	406	357
HarryCohen	19910129a860_2.txt	5	4
HarryCohen	19910129a860_4.txt	204	181
HarryCohen	19910129a861_1.txt	241	221
HarryCohen	19910129a861_3.txt	657	590
HarryCohen	19910130a961_5.txt	41	37
HarryCohen	19910211a602_2.txt	69	64
HarryCohen	19910211a612_5.txt	36	34
HarryCohen	19910211a612_7.txt	69	64
HarryCohen	19910214a1009_3.txt	61	54
HarryCohen	19910218a30_0.txt	95	88
HarryCohen	19910220a282_0.txt	112	100
HarryCohen	19910305a156_3.txt	80	73
HarryCohen	19910307a468_0.txt	83	76
HarryCohen	19910311a713_4.txt	109	97
